,opinion,mes,año,retroalimentacion
1004,ubicación buena escena gastronómica piso superior buena solo buffet sirve noche tipos difícil comer Original 飯店的位置很好，頂樓餐景觀很好，晚上只有供應自助餐，種類不多，很難吃。,4,2019,1
1005,Precioso antiguo Si quieres comodidades modernas ve lado Ubicado centro significa fiesta prolonga toda noche ventana Original Beutiful old If you want…,4,2018,0
1006,Das Mejestic in Mexico City liegt direkt im Zentrum am Zocalo mit atemberaubenden Blick auf die Kathedrale Das Restaurant auf der Dachterasse bietet ein schönes Ambiente und einen sehr schönen AusblickDas Frühstück ist gut und das…,4,2012,0
1007,Buena ubicación Personal amable excelente precio ubicación céntrica Gran restaurante vistas zócalo Original Great location Friendly staff great price for centrally located Great restaurant overlooking the Zocalo,4,2019,1
1008,We stayed here for nights last summer and just made reservations for another stay this year The location is amazing and the view of the Zocolo and its constant activity was incredible We had read review about the noise so we…,4,2008,0
1009,fantástica ubicación maravilloso restaurante estilo patrimonial cerca animada plaza central Original fantastic location with wonderful restaurant heritage style with close proximity to lively central plaza,4,2019,1
1010,Viejo mal inodoro funcionaba toallas manchadas cama horrible Olor humedad Podría ser gran si ponen montón dinero edificio hermosa estructura…,4,2018,0
1011,Very average room was very basic Location good Restaurant was average Food basic Presence on street non existent,4,2018,0
1012,Cometí error usar lugar larga escala llegada tarde noche pudo reservar través sitio web terceros debido hora madrugada así puse trabajar…,4,2018,0
1013,ubicación increíble justo centro distrito histórico personal cortés embargo experiencia vio afectada construcción llevó cabo am pm La…,4,2017,0
1014,habitación servicio servicio restaurante fantástico Realmente disfrute duda volveré Original The room service and also the restaurant service was fantastic I really enjoyed it I will definitely be going back,4,2018,1
1015,único bueno centro ciudad habitaciones normales demasiado caras Original The only good thing its youre in the center of the city too expensive normal rooms,4,2020,0
1016,estilo colonial Funcional excelente ubicación Dependiendo habitación puede tener vista impresionante Debido ubicación privilegiada puede ser ruidoso noche…,4,2018,1
1017,The Majestic aint bad but not worth the money The first room they put us in was in the back tiny rundown and REALLY not worth the money I complained and we were moved into much nicer room up front But the Catedral just a…,4,2011,0
1018,Hermoso histórico centro ambiente increíble cucarachas habitación Original Krásný historický v centru úžasná atmosféra ale na pokoji jsme měli šváby,4,2019,0
1019,Dunkles Zimmer ohne Aussicht Muffig Lichtblick ist der alte Jh Stil und die schöne Terasse zb zum Frühstück Aber am Nachmittag als wir nochmal einen schnelle Kaffee trinken wollten vor der Abreise wurden wir von Personal schon wieder…,4,2015,0
1020,Excelente servicio Excelente personal excelente ubicación Limpio fantástico edificio histórico cama dura Ligera fuga fontanería baño quedará nuevo Original Excellent service…,4,2016,1
1021,Limpio cómodo seguro Excelente personal atento atento excelente restaurante azotea vista única Zócalo Obtén habitación vista Zócalo Palacio Nacional Catedral Nacional A…,4,2019,1
1022,Excelente posición todavía conductor ascensor excelentes vistas desayuno excelente ubicación Original Great position still an elevator driver great views at breakfast and great location,4,2019,0
1023,encanta restaurante vista Zocalon Ciudad México mejor Original Love the restaurang with the view över Zocalon Mexico City when its best,4,2019,1
1024,personal amable Si gusta tranquilidad pide habitación interior dé Zocalo avenida principal Original Very friendly staff If you like quiet though ask for an interior room not facing Zocalo or main avenue,4,2019,1
1025,Pregunté recepción dónde conseguir taxi ofreció llamar dijo misma tarifa calle VERDAD triple precio ¡¡¡¡Ética Original Asked front desk where…,4,2020,0
1026,Excelente ubicación vista increíble estilo clásico lujo experiencia vale pena Original Great location amazing view classic style not luxury but the experience worth it,4,2018,1
1027,recomiendo si alojas México ciudad gerente Ayala grosero habilidad servicio cliente Original I dont suggest this if you do stay in Mexico city the manager Ayala is rude and skill of customer service,4,2020,0
1028,We stayed here for nights is on Zocolo Square very noisy We couldnt leave windows open at night due to the noise and there is air conditioning We awoke the first morning covered in bed bug bites Staff in the bar was…,4,2008,0
1029,The location is great staff was just ok,4,2019,0
1030,Lindo Ubicado zocalo edificio años habitaciones bonitas desayuno azotea bueno Original Nice Located at the Zocalo The buildig is about years old The rooms are nice Breakfast on the rooftop is amauong,4,2019,1
1031,lugar favorito hospedarme Zocalo Capitolino Original My favorite place to stay at Zocalo Capitolino,4,2019,1
1032,old great location even some rooms where updated still feels old nice man operated elevator nice roof restaurant,4,2018,0
1033,Buena vista sistema aire acondicionado servicio cliente bien Original Good view but AC system 👎🏼 Customer service was okay,4,2018,0
1034,as far as locationthis cant be beat if you stay on room facing the zocalowhich they cant guarantee you will receive til you get thereyou get the best view of the zocalo directly across the national palace and across the way…,4,2009,0
1035,The have excellent service I am very satisfied with my stay I definitely recommend this,4,2017,1
1036,Gamble Raki ajustes encuentran centro Tener cuenta transporte bolsas Original فندق جمبل وراقي يقع الضبط في المركز الاخذ بالحسبان نقل الشنط,4,2018,1
1037,detalles cuidadosos mejor fotos sabor vista restaurante increíble Original Everithing details are si much carefull the best is the fotos the flavor the view from the restaurant its amazing,4,2018,1
1038,Wir waren sehr mit dem zufrieden was wir für unser Geld bekommen haben Sauberes in sehr schönem alten Gebäuden Die Angestellten sprechen sogar teilweise Englisch nicht üblich für MexikoStadt und Umgebung,4,2012,1
1039,Hotellet var charmigt men ganska slitet Här bor man för att läget är så bra,4,2016,0
1040,Gran servicio precioso deliciosa comida Ohhh vista increíble Original Great service gorgeous and delicious food Ohhh the view is amazing,4,2017,1
1041,ubicación excelente lado Zócalo habitaciones limpias sencillas servicio regular Original The location its excellent its next to the Zócalo The rooms are clean but simple The service its regular,4,2017,0
1042,Absolutamente genial Gran ubicación Gran ambiente Original Absolut spitze Superlage Tolles Ambiente,4,2018,1
1043,Der ConciergeBell Boy Service war außerordentlich freundlich und sehr hilfreichDas Frühstück war nicht mehr als durchschnittlichDie Zimmer könnten in einem besseren Zustand seinDie Lage des Hotels entschädigt für einige der Defizite,4,2011,1
1044,propiedad hermosa igual vistas habitaciones dan plaza ten cuidado menos disfrutes despierte cuerpo tambores cornetas militares am las…,4,2019,0
1045,ubicación inmejorable centro ciudad México cerca Plaza Constitución poca distancia pie muchas atracciones importantes además cuenta maravillosa terraza se…,4,2017,1
1046,Super Nice staff super location safe clean historical beautiful Loved it,4,2018,1
1047,mejores ubicaciones hospedarse ciudad México Realty Good servicio excepcional Original One of the best locations to stay in mexico city realty good and the service exceptional,4,2019,1
1048,Bonito antiguo zócalo Según norma Original schönes altes am zocalo dem standard entsprechend,4,2019,1
1049,Genial Fantástica arquitectura ubicación increíble Original Excelente Fantástica arquitetura localização incrível,4,2019,1
1050,encanta Original Love it,4,2019,1
1051,Der Standort des Hotels ist optimal Direkt am Zocalo Ein sehr schönes altes kolonialistisch gebautes Leider sind die Zimmer stark renovierungsbedürftig,4,2013,1
1052,mejor ubicados ciudad México corazón corazón ciudad Ofrece puede esperar cadena hotelera habitaciones limpias agradables confortables Original One of…,4,2017,1
1053,propiedad ideal experimentar sabor antigua Ciudad México propiedad histórica ahora cumple años ubicación puede ser mejorada visita primera vez ciudad…,4,2018,1
1054,realmente agradable ubicado justo centro histórico si auto encontrarás estacionamiento cerca Original It was really nice located right in the historic downtown but if you got car you wont find parking lot close to it,4,2017,1
1055,encantó lugar Original I loved everything about this place,4,2020,0
1056,C gran vista Zócalo metro accesible Original AC great view of the Zocalo and accessible metro,4,2018,1
1057,Excelente ubicación habitaciones renovadas embargo serio problema cucarachas limpieza general lugar Aunque nunca usé máquina café llena agua Si listo ver…,4,2019,0
1058,Buen lugar comida mala cara servicio bueno Original Nice place the food is bad and expensive the service is very good,4,2019,1
1059,estancia buena Original The Stay was very Good😍😍,4,2017,1
1060,Excelentes servicios lugar histórico cerca Original Excelent services and place historic place and close to the everything,4,2019,1
1061,gusta general justo plaza zócalo solo minutos caminando hacia palacio Vella numerosos lugares comer templo mayor catedral iglesias pequeñas…,4,2017,1
1062,Buena comida precios malos vista terraza única Original Good food and prices not too bad but the terrace view is one of kind,4,2017,1
1063,Excelente ubicación buenos huesos necesita renovación importante Mala presión agua camas duras servicio escritorio relajado Original Great location and good bones but needs major renovation Poor water pressure hard beds and lax desk service,4,2017,0
1064,restaurante parte superior apuesta segura experimentar excelente comida mexicana Original The restaurant in the top of the is safe bet to experience great Mexican food,4,2017,1
1065,Hen primera vez primer día correo electrónico solo querían quedaran unas horas poder ser buen día momento Original Hen and I am not the first time to the first day of this email and just wanted few hours to be able at your time to be good day,4,2015,1
1066,Encantador vieja escuela excelente ubicación Original Lovely oldschool in great location,4,2019,1
1067,Justo lugar correcto restaurante azotea Original Just the right place and with rooftop restaurant,4,2014,1
1068,¡Encantador Encanto viejo mundo camas pequeñas gran servicio justo plaza Original Lovely Old world charmsmall bedsgreat serviceright on the square,4,2018,1
1069,Increíble vista servicio Original Amazing view and service,4,2017,1
1070,It was nightmare my very first night They are not respectful people For any reason They work on top of my room till midnight And start again at am I was very upset,4,2018,0
1071,Super Lage sichere Gegend die kleinen angestellten geben sich Mühe und sind super die höheren naja,4,2016,0
1072,Buena ubicación Desayuna restaurante vista zocalo Original Great location Have breakfast at the restaurant with view Zocalo,4,2017,1
1073,quedamos contentos personal servicial amable Original We were happy with the and the staff was very helpful and friendly,4,2018,1
1074,Buena comida buena vista desayuno buffet camino seguir Original Good food and great view Breakfast buffet is the way to go,4,2018,1
1075,bueno limpio justo centro ciudad México frente edificio gobierno Original Sehr gutes und sauberes mitten im Zentrum der Stadt Mexico gegenüber des Regierungsgebäudes,4,2019,1
1076,Best Western Majestic Original best western majestic,4,2019,1
